-88.333, 81.932
-71.709, 66.747
-61.016, 54.345
-38.198, 32.412
-100.216, 94.649
-49.789, 42.086
-29.368, 25.589
-83.599, 79.375
-156.22, 150.956
-84.237, 78.005
-80.952, 74.475
-88.203, 83.583
-75.496, 70.206
-102.63, 100.115
-102.299, 101.299
-61.074, 54.182
-77.32, 73.268
-60.479, 53.882
-62.136, 54.32
-134.267, 129.78
-108.534, 103.369
-86.186, 79.466
-125.16, 130.356
